date,ssn,ssn_std,f107,sunspot_area,new_regions,solar_mean_field,flare_C,flare_M,flare_X,flare_S,flare_xray_total,flare_optical_total,ap_planetary,kp_daily_mean,kp_daily_max,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,dst_daily_mean,dst_daily_min,dst_daily_max,dst_daily_std,dst_hours_valid,flare_event_B,flare_event_C,flare_event_M,flare_event_X,flare_event_unknown,flare_events_total,ssn_interpolated,ssn_std_interpolated,dst_daily_mean_interpolated,dst_daily_min_interpolated,dst_daily_max_interpolated,dst_daily_std_interpolated,ap_planetary_interpolated,kp_daily_mean_interpolated,kp_daily_max_interpolated,kp_1_interpolated,kp_2_interpolated,kp_3_interpolated,kp_4_interpolated,kp_5_interpolated,kp_6_interpolated,kp_7_interpolated,kp_8_interpolated,solar_mean_field_interpolated,flare_event_B_interpolated,flare_event_C_interpolated,flare_event_M_interpolated,flare_event_X_interpolated,flare_event_unknown_interpolated,flare_events_total_interpolated,year,month,day_of_year,storm_category,solar_activity_level,kp_storm_level
2018-06-22,41.00,3.10,80.00,180,0,,0,0,0,0,0,0,4.00,0.88,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.46,-4.00,6.00,2.89,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,173,quiet,low,quiet
2018-06-23,37.00,2.10,77.00,190,0,,0,0,0,4,0,0,16.00,3.00,4.00,2.00,3.00,2.00,4.00,4.00,3.00,2.00,4.00,-12.88,-27.00,1.00,7.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,174,quiet,low,quiet
2018-06-24,19.00,1.20,75.00,100,0,,0,0,0,2,0,0,7.00,1.88,3.00,2.00,2.00,3.00,2.00,2.00,1.00,1.00,2.00,-21.17,-26.00,-17.00,2.97,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,175,quiet,low,quiet
2018-06-25,16.00,1.20,73.00,40,0,,0,0,0,0,0,0,12.00,2.12,5.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,5.00,-17.83,-42.00,-2.00,11.59,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,176,quiet,low,G1_minor
2018-06-26,14.00,0.70,71.00,20,0,,0,0,0,0,0,0,20.00,3.25,5.00,5.00,3.00,3.00,4.00,3.00,3.00,3.00,2.00,-31.25,-47.00,-16.00,8.64,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,177,quiet,low,G1_minor
2018-06-27,14.00,4.80,70.00,0,0,,0,0,0,1,0,0,7.00,1.75,3.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,3.00,-18.33,-23.00,-13.00,2.41,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,178,quiet,low,quiet
2018-06-28,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,-13.00,-21.00,-7.00,3.81,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,179,quiet,low,quiet
2018-06-29,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,4.00,0.88,2.00,1.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,-12.12,-16.00,-9.00,2.11,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,180,quiet,low,quiet
2018-06-30,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,6.00,0.75,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,-7.88,-11.00,-4.00,2.03,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,6,181,quiet,low,quiet
2018-07-01,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,3.00,0.62,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,-3.58,-8.00,0.00,2.58,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,182,quiet,low,quiet
2018-07-02,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,3.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,-1.33,-5.00,2.00,2.03,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,183,quiet,low,quiet
2018-07-03,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,6.75,-1.00,16.00,4.65,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,184,quiet,low,quiet
2018-07-04,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,5.29,-2.00,12.00,3.27,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,185,quiet,low,quiet
2018-07-05,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,17.00,2.75,5.00,2.00,1.00,1.00,2.00,3.00,4.00,5.00,4.00,-1.96,-26.00,11.00,9.51,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,186,quiet,low,G1_minor
2018-07-06,0.00,0.00,71.00,0,0,,1,0,0,0,1,0,7.00,1.75,3.00,3.00,2.00,1.00,2.00,2.00,1.00,1.00,2.00,-3.50,-14.00,8.00,7.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,187,quiet,low,quiet
2018-07-07,0.00,0.00,72.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,2.00,1.00,2.00,1.00,1.00,2.00,0.00,-5.88,-14.00,3.00,4.60,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,188,quiet,low,quiet
2018-07-08,0.00,0.00,72.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-4.33,-8.00,0.00,2.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,189,quiet,low,quiet
2018-07-09,0.00,0.00,73.00,0,0,,0,0,0,0,0,0,1.00,0.43,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,-3.46,-6.00,1.00,1.68,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,2018,7,190,quiet,low,quiet
2018-07-10,0.00,0.00,72.00,0,0,,0,0,0,0,0,0,7.00,1.62,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,2.67,-4.00,16.00,4.79,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,191,quiet,low,quiet
2018-07-11,0.00,0.00,73.00,0,0,,0,0,0,0,0,0,8.00,2.12,3.00,0.00,2.00,3.00,3.00,3.00,2.00,2.00,2.00,5.33,-5.00,14.00,5.43,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,192,quiet,low,quiet
2018-07-12,0.00,0.00,72.00,0,0,,0,0,0,0,0,0,8.00,2.12,3.00,1.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,1.00,-7.00,13.00,5.56,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,193,quiet,low,quiet
2018-07-13,13.00,4.10,73.00,0,0,,0,0,0,0,0,0,6.00,1.50,2.00,2.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,-4.12,-9.00,4.00,3.54,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,194,quiet,low,quiet
2018-07-14,12.00,4.10,72.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,0.00,-2.79,-11.00,2.00,3.32,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,195,quiet,low,quiet
2018-07-15,12.00,1.70,72.00,0,0,,0,0,0,0,0,0,4.00,0.88,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,-6.88,-10.00,-3.00,2.40,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,196,quiet,low,quiet
2018-07-16,0.00,0.00,72.00,0,0,,0,0,0,0,0,0,9.00,2.25,3.00,1.00,2.00,3.00,2.00,2.00,2.00,3.00,3.00,-5.04,-18.00,9.00,7.52,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,197,quiet,low,quiet
2018-07-17,0.00,0.00,71.00,0,0,,0,0,0,0,0,0,9.00,1.88,3.00,1.00,3.00,3.00,2.00,1.00,2.00,1.00,2.00,-8.83,-24.00,10.00,8.83,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,198,quiet,low,quiet
2018-07-18,0.00,0.00,71.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-4.04,-14.00,1.00,4.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,199,quiet,low,quiet
2018-07-19,0.00,0.00,71.00,0,0,,0,0,0,0,0,0,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,-1.54,-7.00,5.00,3.32,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,200,quiet,low,quiet
2018-07-20,0.00,0.00,71.00,0,0,,0,0,0,0,0,0,7.00,1.88,3.00,2.00,1.00,2.00,3.00,2.00,1.00,2.00,2.00,-0.96,-6.00,6.00,3.09,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,201,quiet,low,quiet
2018-07-21,12.00,1.30,70.00,10,1,,0,0,0,0,0,0,11.00,2.38,3.00,2.00,2.00,3.00,3.00,3.00,2.00,2.00,2.00,-5.67,-15.00,4.00,5.54,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,202,quiet,low,quiet
2018-07-22,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,2.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,-9.54,-14.00,-3.00,2.99,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,203,quiet,low,quiet
2018-07-23,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,4.00,0.75,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,-5.50,-14.00,5.00,4.34,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,204,quiet,low,quiet
2018-07-24,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,17.00,3.12,4.00,4.00,3.00,3.00,3.00,2.00,3.00,3.00,4.00,-3.50,-21.00,9.00,8.06,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,205,quiet,low,quiet
2018-07-25,0.00,0.00,66.00,0,0,,0,0,0,0,0,0,9.00,1.88,3.00,3.00,3.00,2.00,2.00,1.00,1.00,1.00,2.00,-11.21,-19.00,-5.00,3.94,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,206,quiet,low,quiet
2018-07-26,0.00,0.00,66.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,0.00,1.00,-6.42,-14.00,-2.00,2.78,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,207,quiet,low,quiet
2018-07-27,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,4.00,1.12,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.29,-8.00,10.00,5.25,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,208,quiet,low,quiet
2018-07-28,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.62,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,-3.42,-8.00,5.00,3.15,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,209,quiet,low,quiet
2018-07-29,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,-9.12,-16.00,-1.00,3.69,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,210,quiet,low,quiet
2018-07-30,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,-0.25,-10.00,11.00,5.51,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,211,quiet,low,quiet
2018-07-31,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,6.00,1.50,3.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.62,-9.00,19.00,7.90,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,7,212,quiet,low,quiet
2018-08-01,12.00,0.80,70.00,10,1,,0,0,0,0,0,0,6.00,1.75,3.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,3.00,6.71,1.00,13.00,3.19,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,213,quiet,low,quiet
2018-08-02,11.00,0.60,70.00,10,0,,0,0,0,0,0,0,6.00,1.25,3.00,3.00,2.00,2.00,1.00,1.00,0.00,0.00,1.00,6.83,2.00,18.00,3.79,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,214,quiet,low,quiet
2018-08-03,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,6.00,1.38,3.00,1.00,1.00,1.00,3.00,2.00,1.00,1.00,1.00,4.58,-1.00,14.00,4.48,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,215,quiet,low,quiet
2018-08-04,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,5.00,1.50,2.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,-1.79,-11.00,4.00,3.88,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,216,quiet,low,quiet
2018-08-05,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,0.00,1.00,0.04,-9.00,13.00,6.97,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,217,quiet,low,quiet
2018-08-06,0.00,0.00,69.00,0,0,,0,0,0,0,0,0,4.00,1.00,2.00,0.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,3.00,-5.00,11.00,3.89,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,218,quiet,low,quiet
2018-08-07,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,10.00,2.25,3.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,7.96,0.00,18.00,5.35,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,219,quiet,low,quiet
2018-08-08,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,5.00,1.25,2.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,-1.46,-7.00,9.00,3.55,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,220,quiet,low,quiet
2018-08-09,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,5.00,1.12,2.00,1.00,1.00,2.00,2.00,1.00,0.00,1.00,1.00,-4.46,-12.00,4.00,3.75,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,221,quiet,low,quiet
2018-08-10,0.00,0.00,70.00,0,0,,0,0,0,0,0,0,4.00,0.88,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,3.75,-1.00,10.00,3.36,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,222,quiet,low,quiet
2018-08-11,0.00,0.00,67.00,0,0,,0,0,0,0,0,0,11.00,2.38,4.00,2.00,2.00,2.00,2.00,3.00,2.00,2.00,4.00,0.12,-17.00,8.00,7.10,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,223,quiet,low,quiet
2018-08-12,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.50,2.00,1.00,1.00,1.00,2.00,2.00,1.00,2.00,2.00,-1.71,-10.00,9.00,5.26,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,224,quiet,low,quiet
2018-08-13,0.00,0.00,68.00,0,0,,0,0,0,0,0,0,5.00,1.38,2.00,1.00,2.00,1.00,2.00,2.00,1.00,1.00,1.00,-6.54,-14.00,-1.00,4.05,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,225,quiet,low,quiet
2018-08-14,12.00,1.00,69.00,10,1,,0,0,0,0,0,0,4.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,2.00,5.75,-3.00,15.00,5.97,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,226,quiet,low,quiet
2018-08-15,13.00,0.90,69.00,10,0,,0,0,0,0,0,0,14.00,2.75,4.00,2.00,1.00,2.00,3.00,4.00,3.00,3.00,4.00,-11.00,-32.00,12.00,15.01,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,227,quiet,low,quiet
2018-08-16,13.00,0.60,68.00,10,0,,0,0,0,0,0,0,11.00,2.50,4.00,4.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,-20.71,-35.00,-11.00,6.92,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,228,quiet,low,quiet
2018-08-17,12.00,0.50,67.00,20,0,,0,0,0,0,0,0,13.00,2.50,4.00,3.00,4.00,3.00,2.00,1.00,1.00,3.00,3.00,-23.71,-38.00,-17.00,5.43,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,229,quiet,low,quiet
2018-08-18,11.00,0.80,67.00,10,0,,0,0,0,0,0,0,12.00,2.62,4.00,2.00,3.00,4.00,3.00,3.00,3.00,1.00,2.00,-17.62,-26.00,-10.00,3.88,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,230,quiet,low,quiet
2018-08-19,14.00,0.90,67.00,10,1,,0,0,0,0,0,0,8.00,1.88,2.00,2.00,2.00,2.00,2.00,1.00,2.00,2.00,2.00,-7.54,-21.00,14.00,10.41,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,231,quiet,low,quiet
2018-08-20,16.00,1.50,68.00,10,0,,0,0,0,0,0,0,14.00,2.88,4.00,4.00,3.00,2.00,2.00,3.00,3.00,4.00,2.00,-12.46,-20.00,-1.00,4.70,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,232,quiet,low,quiet
2018-08-21,16.00,1.50,68.00,10,0,,0,0,0,0,0,0,7.00,1.75,3.00,3.00,2.00,2.00,2.00,1.00,1.00,1.00,2.00,-10.92,-17.00,-2.00,4.27,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,233,quiet,low,quiet
2018-08-22,12.00,3.30,67.00,10,0,,0,0,0,0,0,0,6.00,1.62,3.00,2.00,3.00,2.00,1.00,2.00,1.00,0.00,2.00,-8.00,-14.00,-4.00,2.43,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,234,quiet,low,quiet
2018-08-23,15.00,1.20,70.00,40,0,,0,0,0,0,0,0,5.00,1.25,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,-10.25,-15.00,-5.00,2.80,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,235,quiet,low,quiet
2018-08-24,29.00,2.10,72.00,60,1,,0,0,0,1,0,0,5.00,1.38,3.00,0.00,1.00,2.00,2.00,3.00,1.00,1.00,1.00,-4.38,-13.00,5.00,5.16,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,236,quiet,low,quiet
2018-08-25,32.00,2.30,72.00,130,0,,0,0,0,2,0,0,11.00,2.00,4.00,1.00,1.00,2.00,2.00,2.00,1.00,3.00,4.00,-1.92,-50.00,17.00,18.66,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,237,moderate,low,quiet
2018-08-26,28.00,1.70,71.00,70,0,,0,0,0,0,0,0,76.00,5.50,7.00,6.00,7.00,7.00,5.00,5.00,6.00,5.00,3.00,-105.08,-176.00,-60.00,36.64,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,238,intense,low,G3_strong
2018-08-27,13.00,1.00,70.00,50,0,,0,0,0,0,0,0,26.00,3.75,6.00,2.00,3.00,3.00,4.00,4.00,6.00,5.00,3.00,-59.96,-72.00,-48.00,6.09,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,239,moderate,low,G2_moderate
2018-08-28,11.00,0.80,70.00,10,0,,0,0,0,0,0,0,10.00,2.00,4.00,4.00,3.00,2.00,3.00,2.00,1.00,0.00,1.00,-40.71,-49.00,-28.00,5.81,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,240,quiet,low,quiet
2018-08-29,0.00,0.00,71.00,0,0,,0,0,0,0,0,0,6.00,1.50,2.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,-36.21,-43.00,-31.00,3.03,24.00,0.00,0.00,0.00,0.00,0.00,0.00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,2018,8,241,quiet,low,quiet
